date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:18:31	61806/61806	---M-Z	200	added ('OK')	text/html	etag:%22151a138c-f16e-56141d57c1280%22	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/components-lists.html	C:/Users/KASHIF%20KAZMI/Desktop/blue/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/components-lists.html	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/)
11:18:31	82537/82537	---M-Z	200	added ('OK')	text/html	etag:%22151a1385-14269-56141d57c1280%22	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/components-alerts.html	C:/Users/KASHIF%20KAZMI/Desktop/blue/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/components-alerts.html	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/)
11:18:32	62228/62228	---M-Z	200	added ('OK')	text/html	etag:%22151a1386-f314-56141d57c1280%22	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/components-badges.html	C:/Users/KASHIF%20KAZMI/Desktop/blue/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/components-badges.html	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/)
11:18:32	85404/85404	---M-Z	200	added ('OK')	text/html	etag:%22151a138b-14d9c-56141d57c1280%22	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/components-dropdowns.html	C:/Users/KASHIF%20KAZMI/Desktop/blue/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/components-dropdowns.html	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/)
11:18:32	86486/86486	---M-Z	200	added ('OK')	text/html	etag:%22151a138d-151d6-56141d57c1280%22	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/components-media-objects.html	C:/Users/KASHIF%20KAZMI/Desktop/blue/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/components-media-objects.html	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/)
11:18:32	64246/64246	---M-Z	200	added ('OK')	text/html	etag:%22151a138f-faf6-56141d57c1280%22	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/components-pagination.html	C:/Users/KASHIF%20KAZMI/Desktop/blue/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/components-pagination.html	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/)
11:18:33	61617/61617	---M-Z	200	added ('OK')	text/html	etag:%22151a1391-f0b1-56141d57c1280%22	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/components-progress.html	C:/Users/KASHIF%20KAZMI/Desktop/blue/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/components-progress.html	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/)
11:18:33	113169/113169	---M-Z	200	added ('OK')	text/html	etag:%22151a138e-1ba11-56141d57c1280%22	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/components-modals.html	C:/Users/KASHIF%20KAZMI/Desktop/blue/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/components-modals.html	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/)
11:18:33	67526/67526	---M-Z	200	added ('OK')	text/html	etag:%22151a1389-107c6-56141d57c1280%22	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/components-collapse.html	C:/Users/KASHIF%20KAZMI/Desktop/blue/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/components-collapse.html	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/)
11:18:34	68697/68697	---M-Z	200	added ('OK')	text/html	etag:%22151a1384-10c59-56141d57c1280%22	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/components-accordion.html	C:/Users/KASHIF%20KAZMI/Desktop/blue/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/components-accordion.html	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/)
11:18:34	62292/62292	---M-Z	200	added ('OK')	text/html	etag:%22151a1388-f354-56141d57c1280%22	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/components-carousel.html	C:/Users/KASHIF%20KAZMI/Desktop/blue/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/components-carousel.html	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/)
11:18:34	68263/68263	---M-Z	200	added ('OK')	text/html	etag:%22151a138a-10aa7-56141d57c1280%22	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/components-datepicker.html	C:/Users/KASHIF%20KAZMI/Desktop/blue/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/components-datepicker.html	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/)
11:18:34	69995/69995	---M-Z	200	added ('OK')	text/html	etag:%22151a1390-1116b-56141d57c1280%22	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/components-popover.html	C:/Users/KASHIF%20KAZMI/Desktop/blue/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/components-popover.html	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/)
11:18:34	78775/78775	---M-Z	200	added ('OK')	text/html	etag:%22151a1392-133b7-56141d57c1280%22	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/components-tabs.html	C:/Users/KASHIF%20KAZMI/Desktop/blue/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/components-tabs.html	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/)
11:18:35	67833/67833	---M-Z	200	added ('OK')	text/html	etag:%22151a1393-108f9-56141d57c1280%22	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/components-tooltip.html	C:/Users/KASHIF%20KAZMI/Desktop/blue/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/components-tooltip.html	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/)
11:18:45	83069/83069	---M-Z	200	added ('OK')	text/html	etag:%22151a13b4-1447d-56141d57c1280%22	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/nouislider.html	C:/Users/KASHIF%20KAZMI/Desktop/blue/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/nouislider.html	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/)
11:18:45	62754/62754	---M-Z	200	added ('OK')	text/html	etag:%22151a13c0-f522-56141d57c1280%22	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/upload.html	C:/Users/KASHIF%20KAZMI/Desktop/blue/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/upload.html	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/)
11:18:45	58358/58358	---M-Z	200	added ('OK')	text/html	etag:%22151a139c-e3f6-56141d57c1280%22	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/editor.html	C:/Users/KASHIF%20KAZMI/Desktop/blue/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/editor.html	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/)
11:18:46	64788/64788	---M-Z	200	added ('OK')	text/html	etag:%22151a1396-fd14-56141d57c1280%22	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/dragndrop.html	C:/Users/KASHIF%20KAZMI/Desktop/blue/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/dragndrop.html	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/)
11:18:46	51586/51586	---M-Z	200	added ('OK')	text/html	etag:%22151a13be-c982-56141d57c1280%22	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/tour.html	C:/Users/KASHIF%20KAZMI/Desktop/blue/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/tour.html	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/)
11:18:46	70765/70765	---M-Z	200	added ('OK')	text/html	etag:%22151a13aa-1146d-56141d57c1280%22	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/image-cropper.html	C:/Users/KASHIF%20KAZMI/Desktop/blue/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/image-cropper.html	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/)
11:18:46	71101/71101	---M-Z	200	added ('OK')	text/html	etag:%22151a13af-115bd-56141d57c1280%22	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/inputs.html	C:/Users/KASHIF%20KAZMI/Desktop/blue/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/inputs.html	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/)
11:18:47	69144/69144	---M-Z	200	added ('OK')	text/html	etag:%22151a13ae-10e18-56141d57c1280%22	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/input-groups.html	C:/Users/KASHIF%20KAZMI/Desktop/blue/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/input-groups.html	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/)
11:18:47	85388/85388	---M-Z	200	added ('OK')	text/html	etag:%22151a13ad-14d8c-56141d57c1280%22	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/input-grid.html	C:/Users/KASHIF%20KAZMI/Desktop/blue/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/input-grid.html	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/)
11:18:47	73642/73642	---M-Z	200	added ('OK')	text/html	etag:%22151a137c-11faa-56141d57c1280%22	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/basic-forms.html	C:/Users/KASHIF%20KAZMI/Desktop/blue/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/basic-forms.html	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/)
11:18:47	70920/70920	---M-Z	200	added ('OK')	text/html	etag:%22151a13a8-11508-56141d57c1280%22	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/horizontal-forms.html	C:/Users/KASHIF%20KAZMI/Desktop/blue/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/horizontal-forms.html	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/)
11:18:47	85913/85913	---M-Z	200	added ('OK')	text/html	etag:%22151a13a7-14f99-56141d57c1280%22	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/hidden-labels.html	C:/Users/KASHIF%20KAZMI/Desktop/blue/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/hidden-labels.html	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/)
11:18:48	80706/80706	---M-Z	200	added ('OK')	text/html	etag:%22151a13a2-13b42-56141d57c1280%22	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/form-actions.html	C:/Users/KASHIF%20KAZMI/Desktop/blue/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/form-actions.html	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/)
11:18:50	70834/70834	---M-Z	200	added ('OK')	text/html	etag:%22151a137d-114b2-56141d57c1280%22	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/bordered-forms.html	C:/Users/KASHIF%20KAZMI/Desktop/blue/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/bordered-forms.html	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/)
11:18:50	65447/65447	---M-Z	200	added ('OK')	text/html	etag:%22151a13b8-ffa7-56141d57c1280%22	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/striped-rows.html	C:/Users/KASHIF%20KAZMI/Desktop/blue/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/striped-rows.html	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/)
11:18:50	67094/67094	---M-Z	200	added ('OK')	text/html	etag:%22151a13c2-10616-56141d57c1280%22	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/validation-forms.html	C:/Users/KASHIF%20KAZMI/Desktop/blue/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/validation-forms.html	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/)
11:18:50	61311/61311	---M-Z	200	added ('OK')	text/html	etag:%22151a13c4-ef7f-56141d57c1280%22	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/wizard-forms.html	C:/Users/KASHIF%20KAZMI/Desktop/blue/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/wizard-forms.html	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/)
11:18:51	73110/73110	---M-Z	200	added ('OK')	text/html	etag:%22151a13b6-11d96-56141d57c1280%22	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/regular-table.html	C:/Users/KASHIF%20KAZMI/Desktop/blue/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/regular-table.html	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/)
11:18:51	62378/62378	---M-Z	200	added ('OK')	text/html	etag:%22151a139e-f3aa-56141d57c1280%22	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/extended-table.html	C:/Users/KASHIF%20KAZMI/Desktop/blue/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/extended-table.html	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/)
11:18:51	343808/343808	---M-Z	200	added ('OK')	text/html	etag:%22151a1399-53f00-56141d57c1280%22	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/dt-basic-initialization.html	C:/Users/KASHIF%20KAZMI/Desktop/blue/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/dt-basic-initialization.html	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/)
11:18:51	328612/328612	---M-Z	200	added ('OK')	text/html	etag:%22151a1397-503a4-56141d57c1280%22	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/dt-advanced-initialization.html	C:/Users/KASHIF%20KAZMI/Desktop/blue/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/dt-advanced-initialization.html	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/)
11:18:52	99608/99608	---M-Z	200	added ('OK')	text/html	etag:%22151a139b-18518-56141d57c1280%22	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/dt-styling.html	C:/Users/KASHIF%20KAZMI/Desktop/blue/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/dt-styling.html	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/)
11:18:53	71686/71686	---M-Z	200	added ('OK')	text/html	etag:%22151a139a-11806-56141d57c1280%22	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/dt-data-sources.html	C:/Users/KASHIF%20KAZMI/Desktop/blue/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/dt-data-sources.html	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/)
11:18:53	314477/314477	---M-Z	200	added ('OK')	text/html	etag:%22151a1398-4cc6d-56141d57c1280%22	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/dt-api.html	C:/Users/KASHIF%20KAZMI/Desktop/blue/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/dt-api.html	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/)
11:18:53	80719/80719	---M-Z	200	added ('OK')	text/html	etag:%22151a137b-13b4f-56141d57c1280%22	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/basic-cards.html	C:/Users/KASHIF%20KAZMI/Desktop/blue/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/basic-cards.html	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/)
11:18:53	91516/91516	---M-Z	200	added ('OK')	text/html	etag:%22151a137a-1657c-56141d57c1280%22	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/advanced-cards.html	C:/Users/KASHIF%20KAZMI/Desktop/blue/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/advanced-cards.html	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/)
11:18:54	52508/52508	---M-Z	200	added ('OK')	text/html	etag:%22151a13a4-cd1c-56141d57c1280%22	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/google-map.html	C:/Users/KASHIF%20KAZMI/Desktop/blue/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/google-map.html	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/)
11:18:55	53429/53429	---M-Z	200	added ('OK')	text/html	etag:%22151a1380-d0b5-56141d57c1280%22	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/chartjs.html	C:/Users/KASHIF%20KAZMI/Desktop/blue/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/chartjs.html	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/)
11:18:55	57083/57083	---M-Z	200	added ('OK')	text/html	etag:%22151a137f-defb-56141d57c1280%22	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/chartist.html	C:/Users/KASHIF%20KAZMI/Desktop/blue/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/chartist.html	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/)
11:18:56	53699/53699	---M-Z	200	added ('OK')	text/html	etag:%22151a137e-d1c3-56141d57c1280%22	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/calendar.html	C:/Users/KASHIF%20KAZMI/Desktop/blue/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/calendar.html	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/)
11:18:56	6185/6185	---M-Z	200	added ('OK')	text/html	etag:%22151a13a1-1829-56141d57c1280%22	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/forgot-password-page.html	C:/Users/KASHIF%20KAZMI/Desktop/blue/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/forgot-password-page.html	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/)
11:18:56	57660/57660	---M-Z	200	added ('OK')	text/html	etag:%22151a13a9-e13c-56141d57c1280%22	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/horizontal-timeline-page.html	C:/Users/KASHIF%20KAZMI/Desktop/blue/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/horizontal-timeline-page.html	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/)
11:18:57	73318/73318	---M-Z	200	added ('OK')	text/html	etag:%22151a13c3-11e66-56141d57c1280%22	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/vertical-timeline-page.html	C:/Users/KASHIF%20KAZMI/Desktop/blue/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/vertical-timeline-page.html	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/)
11:18:57	7094/7094	---M-Z	200	added ('OK')	text/html	etag:%22151a13b2-1bb6-56141d57c1280%22	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/login-page.html	C:/Users/KASHIF%20KAZMI/Desktop/blue/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/login-page.html	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-1/)
